,max_eff,eutax,neighbor_influence,tax_influence,member_trade_multiplier,tax_distribution
53,1.189453125,0.21083984375,0.07871093750000001,0.010351562500000001,1.1309570312500001,0.8128906250000001
54,1.189453125,0.21083984375,0.07871093750000001,0.010351562500000001,1.8958007812500002,1.151953125
55,0.341796875,0.48720703125,0.12519531250000002,0.0888671875,1.1309570312500001,1.151953125
56,0.189453125,0.46083984375,0.1787109375,0.1103515625,1.3458007812500001,1.012890625
57,1.341796875,0.46083984375,0.1787109375,0.1103515625,1.3458007812500001,1.012890625
58,0.189453125,0.23720703125,0.1787109375,0.1103515625,1.3458007812500001,1.012890625
59,0.189453125,0.46083984375,0.0251953125,0.1103515625,1.3458007812500001,1.012890625
60,0.189453125,0.46083984375,0.1787109375,0.1888671875,1.3458007812500001,1.012890625
61,0.189453125,0.46083984375,0.1787109375,0.1103515625,1.6809570312500002,1.012890625
62,0.189453125,0.46083984375,0.1787109375,0.1103515625,1.3458007812500001,0.951953125
63,1.341796875,0.23720703125,0.0251953125,0.1888671875,1.6809570312500002,0.951953125
64,0.126953125,0.19521484375,0.009960937500000001,0.09160156250000001,1.58642578125,0.900390625
65,1.904296875,0.19521484375,0.009960937500000001,0.09160156250000001,1.58642578125,0.900390625
66,0.126953125,0.50283203125,0.009960937500000001,0.09160156250000001,1.58642578125,0.900390625
67,0.126953125,0.19521484375,0.0064453125000000005,0.09160156250000001,1.58642578125,0.900390625
68,0.126953125,0.19521484375,0.009960937500000001,0.08261718750000001,1.58642578125,0.900390625
69,0.126953125,0.19521484375,0.009960937500000001,0.09160156250000001,1.71533203125,0.900390625
70,0.126953125,0.19521484375,0.009960937500000001,0.09160156250000001,1.58642578125,0.8894531250000001
71,1.904296875,0.50283203125,0.0064453125000000005,0.08261718750000001,1.71533203125,0.8894531250000001
72,1.126953125,0.44521484375,0.10996093750000001,0.19160156250000002,1.03642578125,1.100390625
73,0.904296875,0.44521484375,0.10996093750000001,0.19160156250000002,1.03642578125,1.100390625
74,1.126953125,0.25283203125,0.10996093750000001,0.19160156250000002,1.03642578125,1.100390625
75,1.126953125,0.44521484375,0.1064453125,0.19160156250000002,1.03642578125,1.100390625
76,1.126953125,0.44521484375,0.10996093750000001,0.1826171875,1.03642578125,1.100390625
77,1.126953125,0.44521484375,0.10996093750000001,0.19160156250000002,1.1653320312500002,1.100390625
78,1.126953125,0.44521484375,0.10996093750000001,0.19160156250000002,1.03642578125,1.089453125
79,0.904296875,0.25283203125,0.1064453125,0.1826171875,1.1653320312500002,1.089453125
80,1.626953125,0.32021484375,0.059960937500000006,0.0416015625,1.31142578125,1.000390625
81,1.404296875,0.32021484375,0.059960937500000006,0.0416015625,1.31142578125,1.000390625
82,1.626953125,0.12783203125,0.059960937500000006,0.0416015625,1.31142578125,1.000390625
83,1.626953125,0.32021484375,0.15644531250000002,0.0416015625,1.31142578125,1.000390625
84,1.626953125,0.32021484375,0.059960937500000006,0.1326171875,1.31142578125,1.000390625
85,1.626953125,0.32021484375,0.059960937500000006,0.0416015625,1.44033203125,1.000390625
86,1.626953125,0.32021484375,0.059960937500000006,0.0416015625,1.31142578125,1.189453125
87,1.404296875,0.12783203125,0.15644531250000002,0.1326171875,1.44033203125,1.189453125
88,0.626953125,0.57021484375,0.1599609375,0.1416015625,1.8614257812500001,0.800390625
89,0.404296875,0.57021484375,0.1599609375,0.1416015625,1.8614257812500001,0.800390625
90,0.626953125,0.37783203125,0.1599609375,0.1416015625,1.8614257812500001,0.800390625
91,0.626953125,0.57021484375,0.056445312500000004,0.1416015625,1.8614257812500001,0.800390625
92,0.626953125,0.57021484375,0.1599609375,0.0326171875,1.8614257812500001,0.800390625
93,0.626953125,0.57021484375,0.1599609375,0.1416015625,1.99033203125,0.800390625
94,0.626953125,0.57021484375,0.1599609375,0.1416015625,1.8614257812500001,0.989453125
95,0.404296875,0.37783203125,0.056445312500000004,0.0326171875,1.99033203125,0.989453125
96,0.876953125,0.25771484375,0.13496093750000002,0.1166015625,1.99892578125,0.950390625
97,1.154296875,0.25771484375,0.13496093750000002,0.1166015625,1.99892578125,0.950390625
98,0.876953125,0.19033203125,0.13496093750000002,0.1166015625,1.99892578125,0.950390625
99,0.876953125,0.25771484375,0.1814453125,0.1166015625,1.99892578125,0.950390625
100,0.876953125,0.25771484375,0.13496093750000002,0.1576171875,1.99892578125,0.950390625
101,0.876953125,0.25771484375,0.13496093750000002,0.1166015625,1.3028320312500001,0.950390625
102,0.876953125,0.25771484375,0.13496093750000002,0.1166015625,1.99892578125,0.939453125
103,1.154296875,0.19033203125,0.1814453125,0.1576171875,1.3028320312500001,0.939453125
104,1.876953125,0.50771484375,0.034960937500000004,0.0166015625,1.44892578125,1.150390625
105,0.154296875,0.50771484375,0.034960937500000004,0.0166015625,1.44892578125,1.150390625
106,1.876953125,0.44033203125,0.034960937500000004,0.0166015625,1.44892578125,1.150390625
107,1.876953125,0.50771484375,0.0814453125,0.0166015625,1.44892578125,1.150390625
108,1.876953125,0.50771484375,0.034960937500000004,0.0576171875,1.44892578125,1.150390625
109,1.876953125,0.50771484375,0.034960937500000004,0.0166015625,1.8528320312500002,1.150390625
110,1.876953125,0.50771484375,0.034960937500000004,0.0166015625,1.44892578125,1.139453125
111,0.154296875,0.44033203125,0.0814453125,0.0576171875,1.8528320312500002,1.139453125
112,1.376953125,0.13271484375,0.1849609375,0.16660156250000002,1.17392578125,1.050390625
113,1.654296875,0.13271484375,0.1849609375,0.16660156250000002,1.17392578125,1.050390625
114,1.376953125,0.56533203125,0.1849609375,0.16660156250000002,1.17392578125,1.050390625
115,1.376953125,0.13271484375,0.0314453125,0.16660156250000002,1.17392578125,1.050390625
116,1.376953125,0.13271484375,0.1849609375,0.007617187500000001,1.17392578125,1.050390625
117,1.376953125,0.13271484375,0.1849609375,0.16660156250000002,1.57783203125,1.050390625
118,1.376953125,0.13271484375,0.1849609375,0.16660156250000002,1.17392578125,1.039453125
119,1.654296875,0.56533203125,0.0314453125,0.007617187500000001,1.57783203125,1.039453125
120,0.376953125,0.38271484375,0.0849609375,0.0666015625,1.7239257812500002,0.8503906250000001
121,0.654296875,0.38271484375,0.0849609375,0.0666015625,1.7239257812500002,0.8503906250000001
122,0.376953125,0.31533203125,0.0849609375,0.0666015625,1.7239257812500002,0.8503906250000001
123,0.376953125,0.38271484375,0.1314453125,0.0666015625,1.7239257812500002,0.8503906250000001
124,0.376953125,0.38271484375,0.0849609375,0.1076171875,1.7239257812500002,0.8503906250000001
125,0.376953125,0.38271484375,0.0849609375,0.0666015625,1.02783203125,0.8503906250000001
126,0.376953125,0.38271484375,0.0849609375,0.0666015625,1.7239257812500002,0.839453125
127,0.654296875,0.31533203125,0.1314453125,0.1076171875,1.02783203125,0.839453125
128,0.251953125,0.28896484375,0.19746093750000002,0.0041015625,0.9676757812500001,0.825390625
129,1.029296875,0.28896484375,0.19746093750000002,0.0041015625,0.9676757812500001,0.825390625
130,0.251953125,0.22158203125,0.19746093750000002,0.0041015625,0.9676757812500001,0.825390625
131,0.251953125,0.28896484375,0.19394531250000002,0.0041015625,0.9676757812500001,0.825390625
132,0.251953125,0.28896484375,0.19746093750000002,0.0451171875,0.9676757812500001,0.825390625
133,0.251953125,0.28896484375,0.19746093750000002,0.0041015625,0.95908203125,0.825390625
134,0.251953125,0.28896484375,0.19746093750000002,0.0041015625,0.9676757812500001,0.864453125
135,1.029296875,0.22158203125,0.19394531250000002,0.0451171875,0.95908203125,0.864453125
136,1.251953125,0.53896484375,0.09746093750000001,0.10410156250000001,1.51767578125,1.025390625
137,0.029296875,0.53896484375,0.09746093750000001,0.10410156250000001,1.51767578125,1.025390625
138,1.251953125,0.47158203125,0.09746093750000001,0.10410156250000001,1.51767578125,1.025390625
139,1.251953125,0.53896484375,0.0939453125,0.10410156250000001,1.51767578125,1.025390625
140,1.251953125,0.53896484375,0.09746093750000001,0.1451171875,1.51767578125,1.025390625
141,1.251953125,0.53896484375,0.09746093750000001,0.10410156250000001,1.5090820312500002,1.025390625
142,1.251953125,0.53896484375,0.09746093750000001,0.10410156250000001,1.51767578125,1.064453125
143,0.029296875,0.47158203125,0.0939453125,0.1451171875,1.5090820312500002,1.064453125
144,1.751953125,0.16396484375,0.1474609375,0.054101562500000006,1.79267578125,1.125390625
145,1.529296875,0.16396484375,0.1474609375,0.054101562500000006,1.79267578125,1.125390625
146,1.751953125,0.59658203125,0.1474609375,0.054101562500000006,1.79267578125,1.125390625
147,1.751953125,0.16396484375,0.0439453125,0.054101562500000006,1.79267578125,1.125390625
148,1.751953125,0.16396484375,0.1474609375,0.1951171875,1.79267578125,1.125390625
149,1.751953125,0.16396484375,0.1474609375,0.054101562500000006,1.78408203125,1.125390625
150,1.751953125,0.16396484375,0.1474609375,0.054101562500000006,1.79267578125,1.164453125
151,1.529296875,0.59658203125,0.0439453125,0.1951171875,1.78408203125,1.164453125
152,0.751953125,0.41396484375,0.0474609375,0.1541015625,1.24267578125,0.925390625
153,0.529296875,0.41396484375,0.0474609375,0.1541015625,1.24267578125,0.925390625
154,0.751953125,0.34658203125,0.0474609375,0.1541015625,1.24267578125,0.925390625
155,0.751953125,0.41396484375,0.1439453125,0.1541015625,1.24267578125,0.925390625
156,0.751953125,0.41396484375,0.0474609375,0.0951171875,1.24267578125,0.925390625
157,0.751953125,0.41396484375,0.0474609375,0.1541015625,1.23408203125,0.925390625
158,0.751953125,0.41396484375,0.0474609375,0.1541015625,1.24267578125,0.964453125
159,0.529296875,0.34658203125,0.1439453125,0.0951171875,1.23408203125,0.964453125
160,0.501953125,0.10146484375,0.0724609375,0.1791015625,1.3801757812500002,0.8753906250000001
161,1.779296875,0.10146484375,0.0724609375,0.1791015625,1.3801757812500002,0.8753906250000001
162,0.501953125,0.53408203125,0.0724609375,0.1791015625,1.3801757812500002,0.8753906250000001
163,0.501953125,0.10146484375,0.018945312500000002,0.1791015625,1.3801757812500002,0.8753906250000001
164,0.501953125,0.10146484375,0.0724609375,0.1201171875,1.3801757812500002,0.8753906250000001
165,0.501953125,0.10146484375,0.0724609375,0.1791015625,1.9215820312500003,0.8753906250000001
166,0.501953125,0.10146484375,0.0724609375,0.1791015625,1.3801757812500002,0.914453125
167,1.779296875,0.53408203125,0.018945312500000002,0.1201171875,1.9215820312500003,0.914453125
168,1.501953125,0.35146484375,0.17246093750000002,0.0791015625,1.93017578125,1.075390625
169,0.779296875,0.35146484375,0.17246093750000002,0.0791015625,1.93017578125,1.075390625
170,1.501953125,0.28408203125,0.17246093750000002,0.0791015625,1.93017578125,1.075390625
171,1.501953125,0.35146484375,0.11894531250000001,0.0791015625,1.93017578125,1.075390625
172,1.501953125,0.35146484375,0.17246093750000002,0.0201171875,1.93017578125,1.075390625
173,1.501953125,0.35146484375,0.17246093750000002,0.0791015625,1.37158203125,1.075390625
174,1.501953125,0.35146484375,0.17246093750000002,0.0791015625,1.93017578125,1.114453125
175,0.779296875,0.28408203125,0.11894531250000001,0.0201171875,1.37158203125,1.114453125
176,1.001953125,0.22646484375,0.0224609375,0.12910156250000002,1.65517578125,1.175390625
177,1.279296875,0.22646484375,0.0224609375,0.12910156250000002,1.65517578125,1.175390625
178,1.001953125,0.15908203125,0.0224609375,0.12910156250000002,1.65517578125,1.175390625
179,1.001953125,0.22646484375,0.1689453125,0.12910156250000002,1.65517578125,1.175390625
180,1.001953125,0.22646484375,0.0224609375,0.0701171875,1.65517578125,1.175390625
181,1.001953125,0.22646484375,0.0224609375,0.12910156250000002,1.09658203125,1.175390625
182,1.001953125,0.22646484375,0.0224609375,0.12910156250000002,1.65517578125,1.014453125
183,1.279296875,0.15908203125,0.1689453125,0.0701171875,1.09658203125,1.014453125
184,0.001953125,0.47646484375,0.1224609375,0.0291015625,1.10517578125,0.975390625
185,0.279296875,0.47646484375,0.1224609375,0.0291015625,1.10517578125,0.975390625
186,0.001953125,0.40908203125,0.1224609375,0.0291015625,1.10517578125,0.975390625
187,0.001953125,0.47646484375,0.06894531250000001,0.0291015625,1.10517578125,0.975390625
188,0.001953125,0.47646484375,0.1224609375,0.17011718750000002,1.10517578125,0.975390625
189,0.001953125,0.47646484375,0.1224609375,0.0291015625,1.6465820312500001,0.975390625
190,0.001953125,0.47646484375,0.1224609375,0.0291015625,1.10517578125,0.814453125
191,0.279296875,0.40908203125,0.06894531250000001,0.17011718750000002,1.6465820312500001,0.814453125
192,0.0029296875,0.288232421875,0.08955078125,0.09736328125,1.512841796875,1.1376953125
193,0.4833984375,0.288232421875,0.08955078125,0.09736328125,1.512841796875,1.1376953125
194,0.0029296875,0.393701171875,0.08955078125,0.09736328125,1.512841796875,1.1376953125
195,0.0029296875,0.288232421875,0.13935546875000002,0.09736328125,1.512841796875,1.1376953125
196,0.0029296875,0.288232421875,0.08955078125,0.13427734375,1.512841796875,1.1376953125
197,0.0029296875,0.288232421875,0.08955078125,0.09736328125,1.803955078125,1.1376953125
198,0.0029296875,0.288232421875,0.08955078125,0.09736328125,1.512841796875,1.1685546875
199,0.4833984375,0.393701171875,0.13935546875000002,0.13427734375,1.803955078125,1.1685546875
200,1.0029296875,0.538232421875,0.18955078125000002,0.19736328125000002,0.962841796875,0.9376953125
201,1.4833984375,0.538232421875,0.18955078125000002,0.19736328125000002,0.962841796875,0.9376953125
202,1.0029296875,0.143701171875,0.18955078125000002,0.19736328125000002,0.962841796875,0.9376953125
203,1.0029296875,0.538232421875,0.039355468750000004,0.19736328125000002,0.962841796875,0.9376953125
204,1.0029296875,0.538232421875,0.18955078125000002,0.03427734375,0.962841796875,0.9376953125
205,1.0029296875,0.538232421875,0.18955078125000002,0.19736328125000002,1.2539550781250002,0.9376953125
206,1.0029296875,0.538232421875,0.18955078125000002,0.19736328125000002,0.962841796875,0.9685546875
207,1.4833984375,0.143701171875,0.039355468750000004,0.03427734375,1.2539550781250002,0.9685546875
208,1.5029296875,0.163232421875,0.03955078125,0.04736328125,1.2378417968750002,0.8376953125000001
209,0.9833984375,0.163232421875,0.03955078125,0.04736328125,1.2378417968750002,0.8376953125000001
210,1.5029296875,0.268701171875,0.03955078125,0.04736328125,1.2378417968750002,0.8376953125000001
211,1.5029296875,0.163232421875,0.08935546875,0.04736328125,1.2378417968750002,0.8376953125000001
212,1.5029296875,0.163232421875,0.03955078125,0.08427734375000001,1.2378417968750002,0.8376953125000001
213,1.5029296875,0.163232421875,0.03955078125,0.04736328125,0.978955078125,0.8376953125000001
214,1.5029296875,0.163232421875,0.03955078125,0.04736328125,1.2378417968750002,0.8685546875000001
215,0.9833984375,0.268701171875,0.08935546875,0.08427734375000001,0.978955078125,0.8685546875000001
216,0.5029296875,0.413232421875,0.13955078125,0.14736328125,1.787841796875,1.0376953125
217,1.9833984375,0.413232421875,0.13955078125,0.14736328125,1.787841796875,1.0376953125
218,0.5029296875,0.518701171875,0.13955078125,0.14736328125,1.787841796875,1.0376953125
219,0.5029296875,0.413232421875,0.18935546875,0.14736328125,1.787841796875,1.0376953125
220,0.5029296875,0.413232421875,0.13955078125,0.18427734375000002,1.787841796875,1.0376953125
221,0.5029296875,0.413232421875,0.13955078125,0.14736328125,1.528955078125,1.0376953125
222,0.5029296875,0.413232421875,0.13955078125,0.14736328125,1.787841796875,1.0685546875
223,1.9833984375,0.518701171875,0.18935546875,0.18427734375000002,1.528955078125,1.0685546875
224,0.7529296875,0.100732421875,0.16455078125,0.12236328125000001,1.9253417968750002,1.1876953124999998
225,0.7333984375,0.100732421875,0.16455078125,0.12236328125000001,1.9253417968750002,1.1876953124999998
226,0.7529296875,0.331201171875,0.16455078125,0.12236328125000001,1.9253417968750002,1.1876953124999998
227,0.7529296875,0.100732421875,0.06435546875,0.12236328125000001,1.9253417968750002,1.1876953124999998
228,0.7529296875,0.100732421875,0.16455078125,0.00927734375,1.9253417968750002,1.1876953124999998
229,0.7529296875,0.100732421875,0.16455078125,0.12236328125000001,1.116455078125,1.1876953124999998
230,0.7529296875,0.100732421875,0.16455078125,0.12236328125000001,1.9253417968750002,1.0185546875
231,0.7333984375,0.331201171875,0.06435546875,0.00927734375,1.116455078125,1.0185546875
232,1.7529296875,0.350732421875,0.06455078125000001,0.022363281250000002,1.3753417968750001,0.9876953125
233,1.7333984375,0.350732421875,0.06455078125000001,0.022363281250000002,1.3753417968750001,0.9876953125
234,1.7529296875,0.581201171875,0.06455078125000001,0.022363281250000002,1.3753417968750001,0.9876953125
235,1.7529296875,0.350732421875,0.16435546875,0.022363281250000002,1.3753417968750001,0.9876953125
236,1.7529296875,0.350732421875,0.06455078125000001,0.10927734375,1.3753417968750001,0.9876953125
237,1.7529296875,0.350732421875,0.06455078125000001,0.022363281250000002,1.666455078125,0.9876953125
238,1.7529296875,0.350732421875,0.06455078125000001,0.022363281250000002,1.3753417968750001,0.8185546875
239,1.7333984375,0.581201171875,0.16435546875,0.10927734375,1.666455078125,0.8185546875
240,1.2529296875,0.225732421875,0.11455078125000001,0.17236328125,1.100341796875,0.8876953125
241,0.2333984375,0.225732421875,0.11455078125000001,0.17236328125,1.100341796875,0.8876953125
242,1.2529296875,0.456201171875,0.11455078125000001,0.17236328125,1.100341796875,0.8876953125
243,1.2529296875,0.225732421875,0.11435546875000001,0.17236328125,1.100341796875,0.8876953125
244,1.2529296875,0.225732421875,0.11455078125000001,0.15927734375000002,1.100341796875,0.8876953125
245,1.2529296875,0.225732421875,0.11455078125000001,0.17236328125,1.9414550781250002,0.8876953125
246,1.2529296875,0.225732421875,0.11455078125000001,0.17236328125,1.100341796875,0.9185546875
247,0.2333984375,0.456201171875,0.11435546875000001,0.15927734375000002,1.9414550781250002,0.9185546875
248,0.2529296875,0.475732421875,0.01455078125,0.07236328125000001,1.650341796875,1.0876953125
249,1.2333984375,0.475732421875,0.01455078125,0.07236328125000001,1.650341796875,1.0876953125
250,0.2529296875,0.206201171875,0.01455078125,0.07236328125000001,1.650341796875,1.0876953125
251,0.2529296875,0.475732421875,0.014355468750000001,0.07236328125000001,1.650341796875,1.0876953125
252,0.2529296875,0.475732421875,0.01455078125,0.05927734375,1.650341796875,1.0876953125
253,0.2529296875,0.475732421875,0.01455078125,0.07236328125000001,1.3914550781250001,1.0876953125
254,0.2529296875,0.475732421875,0.01455078125,0.07236328125000001,1.650341796875,1.1185546875
255,1.2333984375,0.206201171875,0.014355468750000001,0.05927734375,1.3914550781250001,1.1185546875
256,0.3779296875,0.194482421875,0.10205078125,0.009863281250000001,1.031591796875,1.0126953125
257,0.6083984375,0.194482421875,0.10205078125,0.009863281250000001,1.031591796875,1.0126953125
258,0.3779296875,0.299951171875,0.10205078125,0.009863281250000001,1.031591796875,1.0126953125
259,0.3779296875,0.194482421875,0.05185546875,0.009863281250000001,1.031591796875,1.0126953125
260,0.3779296875,0.194482421875,0.10205078125,0.19677734375,1.031591796875,1.0126953125
261,0.3779296875,0.194482421875,0.10205078125,0.009863281250000001,1.322705078125,1.0126953125
262,0.3779296875,0.194482421875,0.10205078125,0.009863281250000001,1.031591796875,1.1935546874999998
263,0.6083984375,0.299951171875,0.05185546875,0.19677734375,1.322705078125,1.1935546874999998
264,1.3779296875,0.444482421875,0.00205078125,0.10986328125,1.5815917968750002,0.8126953125
265,1.6083984375,0.444482421875,0.00205078125,0.10986328125,1.5815917968750002,0.8126953125
266,1.3779296875,0.549951171875,0.00205078125,0.10986328125,1.5815917968750002,0.8126953125
267,1.3779296875,0.444482421875,0.15185546875,0.10986328125,1.5815917968750002,0.8126953125
268,1.3779296875,0.444482421875,0.00205078125,0.09677734375000001,1.5815917968750002,0.8126953125
269,1.3779296875,0.444482421875,0.00205078125,0.10986328125,1.872705078125,0.8126953125
270,1.3779296875,0.444482421875,0.00205078125,0.10986328125,1.5815917968750002,0.9935546875
271,1.6083984375,0.549951171875,0.15185546875,0.09677734375000001,1.872705078125,0.9935546875
272,1.8779296875,0.319482421875,0.15205078125000002,0.059863281250000004,1.856591796875,0.9126953125
273,0.1083984375,0.319482421875,0.15205078125000002,0.059863281250000004,1.856591796875,0.9126953125
274,1.8779296875,0.424951171875,0.15205078125000002,0.059863281250000004,1.856591796875,0.9126953125
275,1.8779296875,0.319482421875,0.10185546875000001,0.059863281250000004,1.856591796875,0.9126953125
276,1.8779296875,0.319482421875,0.15205078125000002,0.046777343750000006,1.856591796875,0.9126953125
277,1.8779296875,0.319482421875,0.15205078125000002,0.059863281250000004,1.5977050781250002,0.9126953125
278,1.8779296875,0.319482421875,0.15205078125000002,0.059863281250000004,1.856591796875,0.8935546875
279,0.1083984375,0.424951171875,0.10185546875000001,0.046777343750000006,1.5977050781250002,0.8935546875
280,0.8779296875,0.569482421875,0.052050781250000004,0.15986328125000002,1.306591796875,1.1126953125
281,1.1083984375,0.569482421875,0.052050781250000004,0.15986328125000002,1.306591796875,1.1126953125
282,0.8779296875,0.174951171875,0.052050781250000004,0.15986328125000002,1.306591796875,1.1126953125
283,0.8779296875,0.569482421875,0.0018554687500000001,0.15986328125000002,1.306591796875,1.1126953125
284,0.8779296875,0.569482421875,0.052050781250000004,0.14677734375,1.306591796875,1.1126953125
285,0.8779296875,0.569482421875,0.052050781250000004,0.15986328125000002,1.047705078125,1.1126953125
286,0.8779296875,0.569482421875,0.052050781250000004,0.15986328125000002,1.306591796875,1.0935546875
287,1.1083984375,0.174951171875,0.0018554687500000001,0.14677734375,1.047705078125,1.0935546875
288,0.6279296875,0.256982421875,0.027050781250000003,0.18486328125,1.444091796875,1.0626953125
289,0.3583984375,0.256982421875,0.027050781250000003,0.18486328125,1.444091796875,1.0626953125
290,0.6279296875,0.362451171875,0.027050781250000003,0.18486328125,1.444091796875,1.0626953125
291,0.6279296875,0.256982421875,0.12685546875,0.18486328125,1.444091796875,1.0626953125
292,0.6279296875,0.256982421875,0.027050781250000003,0.07177734375,1.444091796875,1.0626953125
293,0.6279296875,0.256982421875,0.027050781250000003,0.18486328125,1.460205078125,1.0626953125
294,0.6279296875,0.256982421875,0.027050781250000003,0.18486328125,1.444091796875,1.0435546875
295,0.3583984375,0.362451171875,0.12685546875,0.07177734375,1.460205078125,1.0435546875
296,1.6279296875,0.506982421875,0.12705078125,0.08486328125,1.9940917968750003,0.8626953125000001
297,1.3583984375,0.506982421875,0.12705078125,0.08486328125,1.9940917968750003,0.8626953125000001
298,1.6279296875,0.112451171875,0.12705078125,0.08486328125,1.9940917968750003,0.8626953125000001
299,1.6279296875,0.506982421875,0.02685546875,0.08486328125,1.9940917968750003,0.8626953125000001
300,1.6279296875,0.506982421875,0.12705078125,0.17177734375,1.9940917968750003,0.8626953125000001
301,1.6279296875,0.506982421875,0.12705078125,0.08486328125,0.9102050781250001,0.8626953125000001
302,1.6279296875,0.506982421875,0.12705078125,0.08486328125,1.9940917968750003,0.8435546875000001
303,1.3583984375,0.112451171875,0.02685546875,0.17177734375,0.9102050781250001,0.8435546875000001
304,1.1279296875,0.131982421875,0.07705078125,0.13486328125,1.7190917968750001,0.9626953125
